machine_id,cycle,timestamp,spindle_speed_rpm,torque_nm,motor_current_a,vibration_x,vibration_y,vibration_z,temperature_c,cutting_force_n,acoustic_emission,tool_wear_percent,tool_age_hours,rul_hours,anomaly_score,failure_probability,health_score,failure,status
CNC-006,336,2025-01-14 09:53:49.711366672,3148.968,56.994,14.818,1.3438,1.5712,2.0819,71.97,569.161,43.453,15.92,321.897,636.13,0.34711,0.4493,64.671,0,AT_RISK
CNC-006,337,2025-01-14 10:51:18.609317168,3115.14,59.928,15.301,1.3681,1.1906,2.2391,69.376,615.806,42.873,15.942,322.855,635.172,0.36156,0.45356,63.992,0,AT_RISK
CNC-006,338,2025-01-14 11:48:47.507267664,3264.421,55.781,16.409,1.7821,1.3376,2.3719,69.419,570.706,43.689,18.438,323.813,634.214,0.37585,0.48821,61.854,0,AT_RISK
CNC-006,339,2025-01-14 12:46:16.405218160,3118.195,56.205,13.901,1.5715,1.6953,2.4585,68.855,583.927,45.381,17.446,324.771,633.256,0.34856,0.44967,63.911,0,AT_RISK
CNC-006,340,2025-01-14 13:43:45.303168656,3184.264,57.43,15.305,1.4746,1.579,2.3697,70.081,590.421,40.599,18.921,325.729,632.298,0.33077,0.47737,62.198,0,AT_RISK
CNC-006,341,2025-01-14 14:41:14.201119152,3180.091,54.306,15.165,1.5895,1.517,2.1053,67.355,555.965,45.456,16.243,326.687,631.34,0.32559,0.43859,65.187,0,AT_RISK
CNC-006,342,2025-01-14 15:38:43.099069648,3160.762,59.124,14.658,1.7166,1.7247,2.0465,69.997,613.264,50.37,18.124,327.645,630.382,0.33114,0.44818,63.992,0,AT_RISK
CNC-006,343,2025-01-14 16:36:11.997020144,3042.401,54.842,14.948,1.8267,1.2924,2.0369,65.943,564.431,42.888,14.402,328.603,629.424,0.31327,0.41785,66.644,0,AT_RISK
CNC-006,344,2025-01-14 17:33:40.894970640,3144.316,54.172,13.297,1.2857,1.2557,1.8829,69.73,544.4,42.648,15.844,329.561,628.466,0.28057,0.40926,67.081,0,AT_RISK
CNC-006,345,2025-01-14 18:31:09.792921136,3094.45,59.296,14.401,1.3801,1.2548,1.8429,68.301,593.329,41.444,15.817,330.519,627.508,0.29284,0.41695,66.383,0,AT_RISK
CNC-006,346,2025-01-14 19:28:38.690871632,3259.477,56.718,14.156,1.771,1.2112,2.0396,67.354,579.913,44.947,16.224,331.477,626.55,0.25876,0.4212,65.998,0,AT_RISK
CNC-006,347,2025-01-14 20:26:07.588822128,3196.465,57.806,13.622,1.8054,1.8712,2.189,68.966,591.943,42.823,18.27,332.435,625.592,0.32526,0.43711,64.557,0,AT_RISK
CNC-006,348,2025-01-14 21:23:36.486772624,3171.932,58.446,16.339,1.9499,1.3946,2.6378,70.982,610.328,42.782,18.551,333.393,624.634,0.38041,0.50711,60.394,0,AT_RISK
CNC-006,349,2025-01-14 22:21:05.384723120,3186.915,61.325,14.987,1.279,1.4223,2.0493,71.397,619.435,42.162,16.926,334.351,623.676,0.32238,0.45272,63.976,0,AT_RISK
CNC-006,350,2025-01-14 23:18:34.282673616,3247.526,59.284,15.071,1.7838,1.6434,2.7569,68.019,585.258,46.425,19.393,335.31,622.718,0.40618,0.48707,61.303,0,AT_RISK
CNC-006,351,2025-01-15 00:16:03.180624112,3043.539,59.339,13.885,1.4143,1.3582,1.9129,69.63,601.542,39.525,17.774,336.268,621.76,0.37549,0.42771,65.314,0,AT_RISK
CNC-006,352,2025-01-15 01:13:32.078574608,3187.598,60.966,15.384,1.944,1.3637,2.3918,69.945,630.365,46.35,16.991,337.226,620.802,0.33226,0.46959,62.727,0,AT_RISK
CNC-006,353,2025-01-15 02:11:00.976525104,3027.551,56.569,15.293,1.9188,1.754,2.6088,68.662,588.234,45.126,21.094,338.184,619.844,0.40262,0.4939,60.696,0,AT_RISK
CNC-006,354,2025-01-15 03:08:29.874475601,3220.351,59.085,15.4,1.639,1.4588,2.0535,69.988,588.737,44.487,17.417,339.142,618.886,0.34291,0.45555,63.908,0,AT_RISK
CNC-006,355,2025-01-15 04:05:58.772426097,3143.153,58.709,15.017,1.6075,1.6657,2.1241,70.752,606.895,45.882,20.108,340.1,617.928,0.32406,0.46975,62.439,0,AT_RISK
CNC-006,356,2025-01-15 05:03:27.670376593,3115.244,58.324,13.867,1.746,1.866,2.4526,68.543,593.788,43.678,19.638,341.058,616.97,0.3267,0.45833,62.939,0,AT_RISK
CNC-006,357,2025-01-15 06:00:56.568327089,3345.815,56.718,16.046,1.6986,1.6177,2.3194,67.549,584.573,36.906,18.339,342.016,616.011,0.35561,0.47248,62.628,0,AT_RISK
CNC-006,358,2025-01-15 06:58:25.466277585,3087.257,58.1,14.415,1.6717,1.5297,2.1446,69.639,601.64,43.255,18.283,342.974,615.053,0.33186,0.44886,63.918,0,AT_RISK
CNC-006,359,2025-01-15 07:55:54.364228081,3355.311,57.7,13.306,1.5834,1.7015,2.6088,68.515,590.858,44.818,18.942,343.932,614.095,0.33253,0.45448,63.181,0,AT_RISK
CNC-006,360,2025-01-15 08:53:23.262178577,3279.65,59.153,14.6,1.9948,1.7529,2.2977,70.862,609.544,39.803,20.08,344.89,613.137,0.32244,0.47261,62.144,0,AT_RISK
CNC-006,361,2025-01-15 09:50:52.160129073,3272.059,56.133,14.786,2.0062,1.6081,2.0717,68.609,571.416,40.254,16.717,345.848,612.179,0.29897,0.43888,65.01,0,AT_RISK
CNC-006,362,2025-01-15 10:48:21.058079569,3238.826,56.708,14.234,1.7462,1.6345,1.8142,67.547,577.058,39.93,17.421,346.806,611.221,0.33062,0.41798,66.115,0,AT_RISK
CNC-006,363,2025-01-15 11:45:49.956030065,3329.084,56.908,14.729,1.5756,1.6181,2.3328,70.639,581.439,47.877,17.904,347.764,610.263,0.35395,0.46463,63.167,0,AT_RISK
CNC-006,364,2025-01-15 12:43:18.853980561,3160.396,59.576,15.774,1.4893,1.6569,1.9228,68.929,612.999,40.982,17.763,348.722,609.305,0.36403,0.45194,63.959,0,AT_RISK
CNC-006,365,2025-01-15 13:40:47.751931057,3123.86,59.783,13.878,1.7959,1.7708,2.468,69.683,609.578,41.257,19.338,349.68,608.347,0.35416,0.46233,62.689,0,AT_RISK
CNC-006,366,2025-01-15 14:38:16.649881553,3352.731,57.427,15.382,1.9574,1.5452,2.4906,68.849,591.061,44.231,19.647,350.638,607.389,0.37068,0.48302,61.641,0,AT_RISK
CNC-006,367,2025-01-15 15:35:45.547832049,3172.808,58.373,14.681,1.6112,1.5482,2.2105,68.499,591.833,43.661,19.382,351.596,606.431,0.33995,0.45664,63.283,0,AT_RISK
CNC-006,368,2025-01-15 16:33:14.445782545,3295.441,59.315,14.625,1.464,1.4579,2.1312,68.434,596.855,45.924,17.334,352.554,605.473,0.32251,0.44179,64.516,0,AT_RISK
CNC-006,369,2025-01-15 17:30:43.343733041,3212.084,60.219,15.617,1.9388,1.862,2.3841,68.174,606.481,42.889,19.961,353.512,604.515,0.37317,0.47998,61.711,0,AT_RISK
CNC-006,370,2025-01-15 18:28:12.241683537,3228.946,59.442,14.948,1.3525,1.3481,2.6132,70.193,586.694,44.817,18.491,354.47,603.557,0.40894,0.48257,61.85,0,AT_RISK
CNC-006,371,2025-01-15 19:25:41.139634033,3219.234,54.457,14.135,1.5304,1.3934,2.0289,71.861,564.924,48.417,19.371,355.428,602.599,0.29643,0.45341,63.804,0,AT_RISK
CNC-006,372,2025-01-15 20:23:10.037584529,3147.095,56.513,14.951,1.8616,1.6633,2.0642,70.029,582.419,42.221,19.343,356.386,601.641,0.32726,0.45925,63.346,0,AT_RISK
CNC-006,373,2025-01-15 21:20:38.935535025,3068.279,62.467,15.192,1.6365,1.6327,1.9954,69.942,646.426,40.112,17.21,357.344,600.683,0.31608,0.44858,63.985,0,AT_RISK
CNC-006,374,2025-01-15 22:18:07.833485521,3279.145,58.608,15.578,1.8818,1.4638,2.2753,70.307,605.146,48.289,17.598,358.302,599.725,0.32035,0.47106,62.783,0,AT_RISK
CNC-006,375,2025-01-15 23:15:36.731436018,3148.576,59.103,14.976,1.6012,1.4329,1.99,69.679,598.287,48.274,17.074,359.26,598.767,0.35923,0.44357,64.591,0,AT_RISK
CNC-006,376,2025-01-16 00:13:05.629386514,3225.814,61.293,15.268,1.9403,1.3571,2.4255,68.579,624.91,45.51,20.264,360.218,597.809,0.33331,0.48014,61.49,0,AT_RISK
CNC-006,377,2025-01-16 01:10:34.527337010,3298.694,56.816,14.769,1.6776,1.4448,2.4174,70.86,571.114,51.061,20.04,361.176,596.851,0.34255,0.48068,61.887,0,AT_RISK
CNC-006,378,2025-01-16 02:08:03.425287506,3189.113,58.101,16.007,2.1617,1.3426,2.2225,73.476,592.379,45.859,19.784,362.134,595.893,0.38334,0.49803,61.077,0,AT_RISK
CNC-006,379,2025-01-16 03:05:32.323238002,3030.682,59.669,16.444,1.9578,1.5043,2.1893,69.914,617.563,53.516,20.628,363.092,594.935,0.34496,0.49249,61.018,0,AT_RISK
CNC-006,380,2025-01-16 04:03:01.221188498,3121.182,55.188,14.128,2.0196,1.6594,2.382,69.773,566.92,44.099,20.348,364.05,593.977,0.31421,0.46696,62.583,0,AT_RISK
CNC-006,381,2025-01-16 05:00:30.119138994,3325.833,56.579,14.258,2.0053,1.4853,2.3783,68.921,591.701,44.818,17.952,365.008,593.019,0.34313,0.45354,63.616,0,AT_RISK
CNC-006,382,2025-01-16 05:57:59.017089490,3285.581,59.298,12.349,1.822,1.6896,2.1211,69.538,604.584,49.195,19.612,365.966,592.061,0.33568,0.42472,64.902,0,AT_RISK
CNC-006,383,2025-01-16 06:55:27.915039986,3151.756,57.44,15.446,2.0709,1.4167,2.6394,69.169,592.469,53.463,20.273,366.924,591.103,0.35928,0.49559,60.732,0,AT_RISK
CNC-006,384,2025-01-16 07:52:56.812990482,3195.56,59.326,16.101,1.9146,1.6125,2.569,68.733,609.039,42.951,20.147,367.882,590.145,0.36314,0.49913,60.518,0,AT_RISK
CNC-006,385,2025-01-16 08:50:25.710940978,3135.954,53.841,13.882,1.9186,1.741,1.9946,70.246,557.096,45.106,18.948,368.84,589.187,0.32962,0.4397,64.671,0,AT_RISK
CNC-006,386,2025-01-16 09:47:54.608891474,3228.874,58.22,15.023,2.0419,1.4647,2.0916,70.184,595.484,44.927,17.486,369.799,588.229,0.34671,0.45318,63.945,0,AT_RISK
CNC-006,387,2025-01-16 10:45:23.506841970,3273.447,58.481,13.688,1.7457,1.2352,2.6588,71.726,608.039,44.519,19.936,370.757,587.271,0.38724,0.48006,61.519,0,AT_RISK
CNC-006,388,2025-01-16 11:42:52.404792466,3137.943,57.553,15.305,1.963,1.613,2.587,69.376,611.355,50.339,21.291,371.715,586.313,0.36238,0.49683,60.375,0,AT_RISK
CNC-006,389,2025-01-16 12:40:21.302742962,3254.007,58.498,16.608,2.1611,1.6114,2.5482,72.353,601.337,46.309,21.78,372.673,585.355,0.37098,0.52788,58.781,0,AT_RISK
CNC-006,390,2025-01-16 13:37:50.200693458,3173.699,57.463,14.542,2.0579,1.9101,2.3496,71.299,586.686,46.855,20.768,373.631,584.397,0.3814,0.47944,61.756,0,AT_RISK
CNC-006,391,2025-01-16 14:35:19.098643954,3267.906,57.837,15.279,1.4965,1.3879,2.4552,68.422,589.666,49.252,20.274,374.589,583.439,0.37891,0.48117,61.639,0,AT_RISK
CNC-006,392,2025-01-16 15:32:47.996594451,3249.747,59.645,15.309,2.0545,1.8404,2.3171,71.95,619.87,42.472,23.351,375.547,582.481,0.34253,0.5041,59.749,0,AT_RISK
CNC-006,393,2025-01-16 16:30:16.894544946,3264.579,57.026,14.843,2.1657,1.8369,2.7261,70.695,576.091,42.432,21.011,376.505,581.523,0.40544,0.501,60.349,0,AT_RISK
CNC-006,394,2025-01-16 17:27:45.792495442,3244.271,60.535,15.396,2.1216,1.5596,2.5967,72.646,623.619,45.099,22.54,377.463,580.564,0.36437,0.51788,58.962,0,AT_RISK
CNC-006,395,2025-01-16 18:25:14.690445938,3328.378,60.609,13.713,2.4065,1.8979,2.3669,69.885,618.464,47.872,21.268,378.421,579.606,0.29666,0.46528,62.156,0,AT_RISK
CNC-006,396,2025-01-16 19:22:43.588396435,3268.507,60.065,14.227,1.7982,2.1588,2.4331,72.77,623.888,45.73,21.353,379.379,578.648,0.36284,0.48782,60.904,0,AT_RISK
CNC-006,397,2025-01-16 20:20:12.486346931,3333.41,60.712,16.173,2.368,1.8632,2.3388,71.177,617.704,44.399,22.097,380.337,577.69,0.37278,0.50824,59.785,0,AT_RISK
CNC-006,398,2025-01-16 21:17:41.384297427,3343.026,57.942,13.166,2.3135,1.7301,2.3772,69.573,579.931,42.665,20.769,381.295,576.732,0.35628,0.45433,63.071,0,AT_RISK
CNC-006,399,2025-01-16 22:15:10.282247923,3228.663,55.661,16.058,2.0677,2.1397,2.4228,72.277,566.385,40.604,20.686,382.253,575.774,0.36157,0.50822,60.358,0,AT_RISK
CNC-006,400,2025-01-16 23:12:39.180198419,3299.725,60.505,17.068,2.2218,1.7254,2.3719,69.684,623.646,48.673,21.663,383.211,574.816,0.40284,0.51453,59.469,0,AT_RISK
CNC-006,401,2025-01-17 00:10:08.078148915,3250.181,58.036,15.646,1.8693,1.5925,1.5131,69.168,591.157,42.528,20.698,384.169,573.858,0.2759,0.44545,64.153,0,AT_RISK
CNC-006,402,2025-01-17 01:07:36.976099411,3343.127,57.548,13.282,1.8478,1.4818,2.2605,70.901,579.477,45.53,19.761,385.127,572.9,0.37148,0.45067,63.579,0,AT_RISK
CNC-006,403,2025-01-17 02:05:05.874049907,3296.276,60.764,15.08,2.4767,1.9115,2.3048,70.554,619.036,45.189,22.399,386.085,571.942,0.38409,0.48994,60.687,0,AT_RISK
CNC-006,404,2025-01-17 03:02:34.772000403,3201.0,61.878,16.347,1.9911,2.0154,2.5528,70.019,644.308,41.728,21.03,387.043,570.984,0.36075,0.51135,59.493,0,AT_RISK
CNC-006,405,2025-01-17 04:00:03.669950899,3189.126,61.255,15.147,1.8689,1.5808,2.1492,70.887,645.729,45.193,19.99,388.001,570.026,0.34901,0.47279,62.035,0,AT_RISK
CNC-006,406,2025-01-17 04:57:32.567901395,3220.336,63.047,15.322,2.2331,1.8348,2.4985,70.665,650.75,44.851,23.215,388.959,569.068,0.37,0.50737,59.251,0,AT_RISK
CNC-006,407,2025-01-17 05:55:01.465851891,3313.928,61.809,15.35,2.1831,1.5106,2.5446,70.822,619.871,48.522,19.493,389.917,568.11,0.38283,0.49237,60.975,0,AT_RISK
CNC-006,408,2025-01-17 06:52:30.363802387,3376.429,63.227,16.11,2.4761,1.7391,2.4994,74.411,636.245,47.237,23.735,390.875,567.152,0.37737,0.53621,57.769,0,AT_RISK
CNC-006,409,2025-01-17 07:49:59.261752883,3274.638,62.714,15.577,2.4093,1.9244,2.403,70.365,654.291,47.659,22.574,391.833,566.194,0.38724,0.50196,59.716,0,AT_RISK
CNC-006,410,2025-01-17 08:47:28.159703379,3225.243,59.588,15.0,2.5002,1.9129,2.5369,69.664,619.809,48.706,23.116,392.791,565.236,0.38014,0.50013,59.81,0,AT_RISK
CNC-006,411,2025-01-17 09:44:57.057653875,3335.245,59.824,16.315,2.3606,1.5903,2.3748,71.197,609.062,48.742,21.867,393.749,564.278,0.31604,0.51099,59.718,0,AT_RISK
CNC-006,412,2025-01-17 10:42:25.955604371,3311.249,55.764,14.894,2.2178,2.1288,2.2941,71.778,582.648,44.519,22.696,394.707,563.32,0.3865,0.49314,60.714,0,AT_RISK
CNC-006,413,2025-01-17 11:39:54.853554867,3356.886,65.58,16.502,2.314,1.7008,2.724,71.91,668.086,50.219,21.294,395.665,562.362,0.38911,0.53083,58.152,0,AT_RISK
CNC-006,414,2025-01-17 12:37:23.751505363,3235.539,58.109,14.357,2.2366,1.969,2.3933,69.988,590.484,49.604,22.665,396.623,561.404,0.35073,0.48299,61.103,0,AT_RISK
CNC-006,415,2025-01-17 13:34:52.649455859,3264.361,58.601,14.99,1.9973,1.9163,2.1907,70.46,598.15,45.897,19.563,397.581,560.446,0.35221,0.46878,62.605,0,AT_RISK
CNC-006,416,2025-01-17 14:32:21.547406355,3267.185,59.407,15.779,2.0029,1.7456,2.3196,72.492,619.6,46.486,21.503,398.539,559.488,0.33534,0.50403,60.143,0,AT_RISK
CNC-006,417,2025-01-17 15:29:50.445356852,3397.679,59.79,15.301,2.3154,1.6948,2.2385,69.994,612.092,46.748,22.1,399.497,558.53,0.35439,0.48612,61.04,0,AT_RISK
CNC-006,418,2025-01-17 16:27:19.343307348,3417.896,65.98,16.011,2.4957,2.0081,2.6582,72.278,672.602,52.079,22.7,400.455,557.572,0.42048,0.52896,57.981,0,AT_RISK
CNC-006,419,2025-01-17 17:24:48.241257844,3315.204,61.305,15.644,2.5204,1.9782,2.5626,71.101,629.461,51.981,23.31,401.413,556.614,0.3791,0.51731,58.806,0,AT_RISK
CNC-006,420,2025-01-17 18:22:17.139208339,3288.082,57.751,15.805,2.3062,1.8047,2.3122,69.255,609.521,46.402,21.867,402.371,555.656,0.40451,0.49283,60.691,0,AT_RISK
CNC-006,421,2025-01-17 19:19:46.037158836,3309.491,62.122,15.955,2.2468,1.5653,2.8669,70.335,659.177,44.771,22.117,403.329,554.698,0.42787,0.52775,58.071,0,AT_RISK
CNC-006,422,2025-01-17 20:17:14.935109332,3322.166,59.379,15.037,2.3385,1.9824,2.4508,70.618,604.656,43.906,23.188,404.287,553.74,0.37626,0.50063,59.944,0,AT_RISK
CNC-006,423,2025-01-17 21:14:43.833059828,3192.192,60.438,13.471,2.2727,1.8431,2.4516,71.396,610.317,44.923,21.542,405.246,552.782,0.36808,0.47335,61.678,0,AT_RISK
CNC-006,424,2025-01-17 22:12:12.731010324,3214.813,61.374,16.184,2.2016,1.5698,2.797,71.494,627.287,44.912,22.944,406.204,551.824,0.39406,0.53628,57.727,0,AT_RISK
CNC-006,425,2025-01-17 23:09:41.628960820,3164.253,59.776,16.676,2.5889,2.1125,2.5836,71.544,611.826,44.738,23.75,407.162,550.866,0.40289,0.53698,57.791,0,AT_RISK
CNC-006,426,2025-01-18 00:07:10.526911316,3290.177,60.609,17.024,2.2847,2.0718,2.4982,70.939,612.574,45.508,21.911,408.12,549.908,0.399,0.52633,58.787,0,AT_RISK
CNC-006,427,2025-01-18 01:04:39.424861812,3329.153,63.084,15.546,2.4298,1.8413,2.4107,72.8,634.264,42.999,21.147,409.078,548.95,0.39503,0.50468,60.019,0,AT_RISK
CNC-006,428,2025-01-18 02:02:08.322812308,3172.419,64.303,13.855,2.6143,2.0719,2.397,70.549,656.25,45.803,24.397,410.036,547.992,0.40387,0.48676,60.121,0,AT_RISK
CNC-006,429,2025-01-18 02:59:37.220762804,3371.678,60.03,15.562,2.2631,1.9395,2.3758,71.813,612.438,43.642,23.72,410.994,547.034,0.37432,0.51186,59.269,0,AT_RISK
CNC-006,430,2025-01-18 03:57:06.118713300,3222.504,58.679,14.574,2.5348,2.0019,2.2543,70.341,594.657,44.479,22.725,411.952,546.076,0.35097,0.48099,61.281,0,AT_RISK
CNC-006,431,2025-01-18 04:54:35.016663796,3424.9,61.73,15.356,2.3419,1.619,2.0912,72.693,646.73,38.49,21.792,412.91,545.117,0.35718,0.48901,60.87,0,AT_RISK
CNC-006,432,2025-01-18 05:52:03.914614292,3248.088,64.332,16.545,2.6116,2.0126,2.562,70.881,664.11,47.429,24.562,413.868,544.159,0.37016,0.53538,57.376,0,AT_RISK
CNC-006,433,2025-01-18 06:49:32.812564788,3258.557,57.905,13.954,2.1303,1.9514,2.0159,70.024,600.174,42.341,20.624,414.826,543.201,0.29885,0.44899,63.537,0,AT_RISK
CNC-006,434,2025-01-18 07:47:01.710515284,3263.316,61.05,15.337,2.5714,2.1473,2.4662,69.609,630.869,45.335,23.988,415.784,542.243,0.38692,0.50554,59.33,0,AT_RISK
CNC-006,435,2025-01-18 08:44:30.608465780,3250.519,57.23,15.533,2.5765,1.808,2.2944,70.235,583.093,47.534,22.0,416.742,541.285,0.34231,0.49266,60.867,0,AT_RISK
CNC-006,436,2025-01-18 09:41:59.506416276,3271.583,62.537,15.338,2.6765,2.3488,2.1212,71.268,642.404,43.694,23.701,417.7,540.327,0.35811,0.49388,60.209,0,AT_RISK
CNC-006,437,2025-01-18 10:39:28.404366772,3134.565,56.581,16.402,2.5028,2.0873,2.3107,71.432,595.156,47.848,24.532,418.658,539.369,0.37151,0.5231,58.674,0,AT_RISK
CNC-006,438,2025-01-18 11:36:57.302317269,3324.807,60.382,14.683,2.4207,1.6975,2.3696,72.605,620.889,43.964,21.12,419.616,538.411,0.34145,0.48942,60.937,0,AT_RISK
CNC-006,439,2025-01-18 12:34:26.200267765,3242.625,66.169,14.925,2.4715,2.0744,2.4865,70.812,689.364,48.3,23.76,420.574,537.453,0.38384,0.50437,59.054,0,AT_RISK
CNC-006,440,2025-01-18 13:31:55.098218261,3244.698,61.793,14.581,2.5306,1.9307,2.5715,70.842,649.355,47.212,22.556,421.532,536.495,0.37922,0.49783,59.839,0,AT_RISK
CNC-006,441,2025-01-18 14:29:23.996168757,3290.621,59.537,13.984,2.3802,2.1634,2.3444,70.987,609.847,52.442,22.582,422.49,535.537,0.36515,0.47887,61.257,0,AT_RISK
CNC-006,442,2025-01-18 15:26:52.894119253,3234.84,59.66,14.555,2.3581,1.7885,2.1741,71.448,600.443,38.702,21.562,423.448,534.579,0.37411,0.47552,61.844,0,AT_RISK
CNC-006,443,2025-01-18 16:24:21.792069749,3298.631,61.886,15.508,3.1054,2.1265,3.0255,73.922,640.949,46.586,24.53,424.406,533.621,0.40511,0.55521,56.162,0,AT_RISK
CNC-006,444,2025-01-18 17:21:50.690020245,3305.002,62.404,14.601,2.9305,1.8581,1.8499,71.344,632.18,45.145,23.101,425.364,532.663,0.32902,0.46743,61.993,0,AT_RISK
CNC-006,445,2025-01-18 18:19:19.587970741,3343.04,58.962,15.013,2.6625,1.9559,2.0928,72.21,603.224,44.076,24.172,426.322,531.705,0.34928,0.49393,60.394,0,AT_RISK
CNC-006,446,2025-01-18 19:16:48.485921237,3342.309,58.347,17.001,2.2529,1.9759,2.2536,71.526,601.391,46.498,23.699,427.28,530.747,0.37264,0.52513,58.747,0,AT_RISK
CNC-006,447,2025-01-18 20:14:17.383871733,3283.317,64.526,14.624,2.2372,2.1835,2.62,71.043,664.163,50.231,25.317,428.238,529.789,0.39039,0.5152,58.225,0,AT_RISK
CNC-006,448,2025-01-18 21:11:46.281822229,3286.027,62.741,14.663,2.3451,2.1996,2.0519,70.25,635.264,48.409,23.41,429.196,528.831,0.31085,0.47533,61.327,0,AT_RISK
CNC-006,449,2025-01-18 22:09:15.179772725,3247.243,65.314,16.166,2.7873,2.2153,2.4164,71.647,671.814,45.198,24.812,430.154,527.873,0.39407,0.52714,57.825,0,AT_RISK
CNC-006,450,2025-01-18 23:06:44.077723221,3279.859,63.463,16.484,2.2909,2.3754,2.7686,70.355,640.523,49.029,26.93,431.112,526.915,0.43622,0.55401,55.895,0,AT_RISK
CNC-006,451,2025-01-19 00:04:12.975673717,3248.282,66.237,16.76,2.2844,1.9239,2.8331,70.833,675.754,48.647,23.53,432.07,525.957,0.38941,0.54642,56.726,0,AT_RISK
CNC-006,452,2025-01-19 01:01:41.873624213,3291.375,61.086,16.542,2.3506,2.1471,2.3602,73.539,627.89,52.196,24.561,433.028,524.999,0.36272,0.53609,57.759,0,AT_RISK
CNC-006,453,2025-01-19 01:59:10.771574709,3347.091,59.247,16.546,2.5601,2.18,2.5543,71.507,604.158,46.823,24.216,433.986,524.041,0.33065,0.53583,57.826,0,AT_RISK
CNC-006,454,2025-01-19 02:56:39.669525205,3260.792,64.411,16.964,2.6129,1.7224,2.3727,70.547,660.5,48.61,22.568,434.944,523.083,0.38599,0.52098,58.712,0,AT_RISK
CNC-006,455,2025-01-19 03:54:08.567475701,3171.604,59.474,16.714,2.9458,2.2161,2.5581,73.095,618.295,48.896,25.736,435.902,522.125,0.36351,0.55212,56.579,0,AT_RISK
CNC-006,456,2025-01-19 04:51:37.465426197,3255.9,58.657,14.784,2.5568,2.4813,2.4115,72.173,588.913,49.675,25.632,436.86,521.167,0.34512,0.51332,58.922,0,AT_RISK
CNC-006,457,2025-01-19 05:49:06.363376693,3296.808,62.944,16.065,2.9442,2.1966,2.927,72.466,650.225,49.859,24.777,437.818,520.209,0.40595,0.55372,56.192,0,AT_RISK
CNC-006,458,2025-01-19 06:46:35.261327189,3293.366,62.143,17.418,3.0183,2.2303,2.7362,73.132,648.854,48.635,24.903,438.776,519.251,0.41644,0.56677,55.648,0,AT_RISK
CNC-006,459,2025-01-19 07:44:04.159277686,3218.309,61.519,14.716,2.7284,2.2668,2.6375,70.854,641.736,48.366,25.106,439.734,518.293,0.43044,0.51557,58.381,0,AT_RISK
CNC-006,460,2025-01-19 08:41:33.057228182,3226.293,58.786,15.58,2.465,2.0843,2.329,71.082,618.589,43.798,25.443,440.693,517.335,0.35286,0.51533,58.718,0,AT_RISK
CNC-006,461,2025-01-19 09:39:01.955178678,3148.192,60.582,15.519,2.2483,1.7676,1.9346,71.767,630.416,41.022,22.815,441.651,516.377,0.32171,0.48496,61.088,0,AT_RISK
CNC-006,462,2025-01-19 10:36:30.853129174,3252.173,61.671,16.069,2.6039,2.1152,2.6142,70.239,623.227,45.121,25.887,442.609,515.419,0.39989,0.53506,57.335,0,AT_RISK
CNC-006,463,2025-01-19 11:33:59.751079670,3233.334,63.771,17.115,2.7016,2.3842,2.9357,71.071,655.305,52.438,26.039,443.567,514.461,0.38457,0.56949,55.05,0,AT_RISK
CNC-006,464,2025-01-19 12:31:28.649030166,3222.029,64.71,15.056,2.5937,2.0036,2.1705,69.621,664.444,47.766,24.887,444.525,513.503,0.34892,0.49147,59.889,0,AT_RISK
CNC-006,465,2025-01-19 13:28:57.546980662,3235.009,63.927,16.514,2.6389,2.2432,2.3799,74.1,664.513,46.311,25.038,445.483,512.545,0.37137,0.54123,57.143,0,AT_RISK
CNC-006,466,2025-01-19 14:26:26.444931158,3243.894,62.169,14.308,2.5183,2.1383,2.4121,71.981,640.208,47.631,24.345,446.441,511.587,0.3564,0.49946,59.576,0,AT_RISK
CNC-006,467,2025-01-19 15:23:55.342881654,3310.21,66.963,16.924,2.5579,2.257,2.4497,71.977,697.953,46.087,26.055,447.399,510.629,0.36659,0.54693,56.34,0,AT_RISK
CNC-006,468,2025-01-19 16:21:24.240832150,3206.43,60.004,15.854,2.3288,2.1657,2.6768,69.728,605.116,42.851,25.545,448.357,509.67,0.31478,0.53136,57.663,0,AT_RISK
CNC-006,469,2025-01-19 17:18:53.138782646,3271.245,60.848,14.772,3.1804,2.4977,2.622,73.42,632.033,46.181,27.258,449.315,508.712,0.36566,0.53643,56.944,0,AT_RISK
CNC-006,470,2025-01-19 18:16:22.036733142,3190.979,64.142,15.474,2.7998,2.026,2.2805,71.311,652.478,44.493,24.33,450.273,507.754,0.3725,0.50691,59.209,0,AT_RISK
CNC-006,471,2025-01-19 19:13:50.934683638,3282.302,59.581,15.117,2.6193,2.6403,2.777,73.365,610.04,43.8,26.538,451.231,506.796,0.40487,0.54515,56.659,0,AT_RISK
CNC-006,472,2025-01-19 20:11:19.832634134,3281.021,62.699,15.439,2.7533,1.9379,2.438,72.646,659.06,46.94,24.6,452.189,505.838,0.40103,0.52082,58.274,0,AT_RISK
CNC-006,473,2025-01-19 21:08:48.730584630,3423.406,62.97,17.621,2.8732,2.0725,2.5884,70.952,661.924,47.936,26.64,453.147,504.88,0.35945,0.56226,55.532,0,AT_RISK
CNC-006,474,2025-01-19 22:06:17.628535126,3351.534,61.319,15.41,2.7367,2.0035,2.6951,73.95,627.734,52.977,26.326,454.105,503.922,0.41311,0.54661,56.583,0,AT_RISK
